root,row_id,book_label,raw_symbol,completed_trading_date,derived_completed_bar_end_utc,continuous_close,s26_raw_forecast,s27_trend_forecast_proxy_fast_minus_slow,s27_opposes_trend,source_vqm_completed_trading_date,relative_volatility_v,quantile_q,vol_multiplier_m_ewma10,adjusted_raw_forecast,sigma_price_i_t,risk_adjusted_forecast,forecast_scalar,scaled_forecast,capped_forecast,forecast_status
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T01:00:00Z,131.734375,-0.0238240483080574,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.03900610688740377,0.23288109129562967,-0.1674936624111215,20.0,-3.3498732482224303,-3.3498732482224303,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T02:00:00Z,131.65625,0.03620063446129507,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23274298129011692,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T03:00:00Z,131.703125,-0.0071162436924510075,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.01165112488504647,0.23282584729342456,-0.050042231223421045,20.0,-1.0008446244684208,-1.0008446244684208,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T04:00:00Z,131.65625,0.026505837538365995,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23274298129011692,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T05:00:00Z,131.65625,0.01767055835892961,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23274298129011692,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T06:00:00Z,131.671875,0.0013637055726292147,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23277060329121946,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T07:00:00Z,131.640625,0.02174247038175281,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23271535928901435,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T08:00:00Z,131.734375,-0.04800501974548865,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.07859658892192452,0.23288109129562967,-0.33749665326907324,20.0,-6.749933065381465,-6.749933065381465,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T09:00:00Z,131.625,0.04091332016969318,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2326877372879118,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T10:00:00Z,131.671875,-0.003974453220195073,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.00650720419642047,0.23277060329121946,-0.027955438119818345,20.0,-0.5591087623963669,-0.5591087623963669,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T11:00:00Z,131.65625,0.007767031186546092,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23274298129011692,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T12:00:00Z,131.5625,0.06767802079104968,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2325772492835016,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T13:00:00Z,131.390625,0.15970201386070926,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2322734072713735,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T14:00:00Z,131.484375,0.04396800924047284,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23243913927798882,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T15:00:00Z,131.421875,0.07097867282698189,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2323286512735786,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T16:00:00Z,131.453125,0.026485781884673543,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2323838952757837,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T17:00:00Z,131.375,0.06974052125644903,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23224578527027095,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T18:00:00Z,131.375,0.04649368083764216,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23224578527027095,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T19:00:00Z,131.453125,-0.021087546108219613,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.03452574754946588,0.2323838952757837,-0.14857203210442846,20.0,-2.9714406420885693,-2.9714406420885693,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T20:00:00Z,131.453125,-0.01405836407212746,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.02301716503294623,0.2323838952757837,-0.09904802140281882,20.0,-1.9809604280563764,-1.9809604280563764,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T21:00:00Z,131.578125,-0.0927055760480755,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.1517829195790623,0.23260487128460414,-0.6525354294637622,20.0,-13.050708589275244,-13.050708589275244,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-04,2022-01-04T22:00:00Z,131.578125,-0.06180371736536472,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.10118861305267716,0.23260487128460414,-0.43502361964237474,20.0,-8.700472392847495,-8.700472392847495,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T00:00:00Z,131.546875,-0.020369144910233672,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.03334953964582419,0.23254962728239903,-0.1434082696048609,20.0,-2.8681653920972177,-2.8681653920972177,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T01:00:00Z,131.484375,0.02808723672652036,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23243913927798882,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T02:00:00Z,131.578125,-0.043775175515634146,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.07167124382467785,0.23260487128460414,-0.30812443191262473,20.0,-6.162488638252494,-6.162488638252494,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T03:00:00Z,131.578125,-0.02918345034373715,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.04778082921642088,0.23260487128460414,-0.20541628794161645,20.0,-4.108325758832329,-4.108325758832329,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T04:00:00Z,131.546875,0.0013776997708419003,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23254962728239903,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T05:00:00Z,131.546875,0.0009184665138946002,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23254962728239903,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T06:00:00Z,131.59375,-0.030637688990736933,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.05016179266021488,0.2326324932857067,-0.21562676800531413,20.0,-4.312535360106283,-4.312535360106283,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T07:00:00Z,131.609375,-0.030841792660481815,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.05049596296810028,0.23266011528680924,-0.21703747075794202,20.0,-4.34074941515884,-4.34074941515884,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T08:00:00Z,131.53125,0.031522138226364405,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2325220052812965,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T09:00:00Z,131.546875,0.01059809215092855,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23254962728239903,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T10:00:00Z,131.546875,0.0070653947672951745,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23254962728239903,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T11:00:00Z,131.59375,-0.026539736821803217,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.043452388857216535,0.2326324932857067,-0.18678555279829567,20.0,-3.7357110559659135,-3.7357110559659135,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T12:00:00Z,131.546875,0.013556842118816803,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23254962728239903,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T13:00:00Z,131.53125,0.019454561412544535,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2325220052812965,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T14:00:00Z,131.5,0.03380304094170583,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23246676127909138,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T15:00:00Z,131.515625,0.012118693961156168,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23249438328019392,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T16:00:00Z,131.40625,0.08099579597410411,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23230102927247606,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T17:00:00Z,131.328125,0.10608053064942169,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23216291926696328,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T18:00:00Z,131.28125,0.1019703537662906,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23208005326365563,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T19:00:00Z,131.234375,0.09923023584420321,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23199718726034796,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T20:00:00Z,131.03125,0.2015701572294688,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23163810124601478,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T21:00:00Z,131.109375,0.08229677148631254,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23177621125152753,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-05,2022-01-05T22:00:00Z,131.0625,0.08611451432420836,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23169334524821988,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T00:00:00Z,131.09375,0.03657634288282452,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.231748589250425,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T01:00:00Z,131.0625,0.04521756192190196,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23169334524821988,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T02:00:00Z,131.171875,-0.04277162538539869,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.07002817363187636,0.23188669925593774,-0.3019930589230775,20.0,-6.03986117846155,-6.03986117846155,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T03:00:00Z,131.03125,0.06523558307640087,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23163810124601478,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T04:00:00Z,130.9375,0.10599038871760058,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23147236923939946,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T05:00:00Z,130.84375,0.133160259145086,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23130663723278413,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T06:00:00Z,130.828125,0.09919017276340014,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23127901523168157,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T07:00:00Z,130.765625,0.1077934485089429,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23116852722727135,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T08:00:00Z,130.75,0.0822789656726286,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.2311409052261688,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T09:00:00Z,130.78125,0.03401931044842854,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23119614922837392,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T10:00:00Z,130.828125,-0.008570459701047639,-0.15806055518791595,NO,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,-0.014032051263940264,0.23127901523168157,-0.06067152806701373,20.0,-1.2134305613402745,-1.2134305613402745,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZN,APPENDIX_C_172_004,10-year US,ZNH2,2022-01-06,2022-01-06T11:00:00Z,130.734375,0.05678636019931105,-0.15806055518791595,YES,2020-12-21,0.7000540032945426,0.1723419041000695,1.6372577146853637,0.0,0.23111328322506625,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
