row_id,appendix_table,source_group,descriptive_name,author_market_code,source_exchange,ninjatrader_mapping_status,databento_coverage_classification,databento_candidate_dataset,databento_candidate_symbol,databento_candidate_kind,databento_symbology_interval_count,expected_dataset_by_local_rule,probe_start_date,probe_end_date,schema_policy,coverage_status,substitution_policy,market_row_access_status,provider_api_accessed,diagnostics_backtests_strategy_use,notes
APPENDIX_C_173_010,173,Other bond and interest rate futures,10-year Korea,FLKTB,Korea,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_173_011,173,Other bond and interest rate futures,10-year Spanish (Bono),FBON,DTB,BLOCKED_UNAVAILABLE,DATABENTO_EXACT_METADATA_MATCH,XEUR.EOBI,FBON.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,1,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_174_003,174,US equity index futures,Russell 1000 Value,RSV,GLOBEX,BLOCKED_UNAVAILABLE,DATABENTO_EXACT_METADATA_MATCH,GLBX.MDP3,RSV.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,1,GLBX.MDP3,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_001,175,European equity index futures,Dutch AEX,EOE,Euronext,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_003,175,European equity index futures,German DAX 30,DAX,DTB,BLOCKED_UNAVAILABLE,DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH,GLBX.MDP3,DAX.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,1,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_004,175,European equity index futures,Swiss SMI,SMI,SOFFEX,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FSMI.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,1,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_ALIAS_REQUIRES_SOURCE_MAPPING_LOCK_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_005,175,European equity index futures,EU DJ Small cap 200,DJ200S,DTB,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FXXS.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,1,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_ALIAS_REQUIRES_SOURCE_MAPPING_LOCK_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_006,175,European equity index futures,EU STOXX select dividend 30,DJSD,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_007,175,European equity index futures,EU STOXX 600,DJ600,DTB,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FXXP.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,1,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_ALIAS_REQUIRES_SOURCE_MAPPING_LOCK_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_175_008,175,European equity index futures,EUROSTOXX 50,ESTX50,DTB,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FESX.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,1,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,COVERAGE_CANDIDATE_FOUND_ALIAS_REQUIRES_SOURCE_MAPPING_LOCK_NOT_DATA_AUTHORIZATION,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_001,176,European stock sector futures,EU Auto,SXAP,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_002,176,European stock sector futures,EU Basic materials,SXPP,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_003,176,European stock sector futures,EU Health,SXDP,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_004,176,European stock sector futures,EU Insurance,SXIP,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_005,176,European stock sector futures,EU Oil,SXEP,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_006,176,European stock sector futures,EU Technology,SX8P,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_007,176,European stock sector futures,EU Travel,SXTP,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_176_008,176,European stock sector futures,EU Utilities,SX6P,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_001,177,Asian equity index futures,MSCI Asia,M1MS,DTB,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH,,,,0,XEUR.EOBI,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_002,177,Asian equity index futures,FTSE China A,XINA50,SGX,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_003,177,Asian equity index futures,FTSE China H,XIN01,SGX,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_005,177,Asian equity index futures,Japan NIKKEI,N225M,Osaka,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_006,177,Asian equity index futures,Japan NIKKEI 400,JPNK400,Osaka,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_007,177,Asian equity index futures,Japan Mothers index,TSEMOTHR,Osaka,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
APPENDIX_C_177_008,177,Asian equity index futures,Japan TOPIX,MNTPX,Osaka,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,0,NO_DATABENTO_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,2026-05-27,2026-05-29,METADATA_SYMBOLOGY_ONLY_NO_OHLCV_REQUEST,NO_COVERAGE_CANDIDATE_FOUND_METADATA_ONLY_FAIL_CLOSED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO_MARKET_ROW_ACCESS,YES_DATABENTO_METADATA_SYMBOLOGY_ONLY,NO,Continuous symbology probe is coverage evidence only; alias candidates require separate source/provider mapping lock before any market data intake.
