row_id,appendix_table,source_group,descriptive_name,author_market_code,source_exchange,lane_class,ninjatrader_mapping_status,databento_coverage_classification,databento_dataset_candidate,databento_symbol_candidate,databento_candidate_kind,databento_provider_patch_status,ninjatrader_blocked_recovery_status,pre_real_data_readiness_status,next_required_gate,allowed_next_action_before_real_data,hard_blocker_before_ohlcv,market_row_access_status,ohlcv_download_authorized,strategy_use_status,substitution_policy,notes
APPENDIX_C_173_001,173,Other bond and interest rate futures,10-year French (OAT),OAT,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FOAT.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,DATABENTO_ALIAS_METADATA_CANDIDATE_FAIL_CLOSED_PENDING_MAPPING_LOCK,PARTIAL_RECOVERY_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_ALIAS_CANDIDATE,REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE,DATABENTO_ALIAS_MAPPING_EVIDENCE_GATE,STATIC_ALIAS_EVIDENCE_ONLY_BEFORE_OHLCV,ALIAS_NOT_A_MAPPING_LOCK_NO_DATA_INTAKE_AUTHORIZED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_002,173,Other bond and interest rate futures,2-year German (Schatz),GBS,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FGBS.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,DATABENTO_ALIAS_METADATA_CANDIDATE_FAIL_CLOSED_PENDING_MAPPING_LOCK,PARTIAL_RECOVERY_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_ALIAS_CANDIDATE,REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE,DATABENTO_ALIAS_MAPPING_EVIDENCE_GATE,STATIC_ALIAS_EVIDENCE_ONLY_BEFORE_OHLCV,ALIAS_NOT_A_MAPPING_LOCK_NO_DATA_INTAKE_AUTHORIZED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_003,173,Other bond and interest rate futures,5-year German (Bobl),GBM,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FGBM.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,DATABENTO_ALIAS_METADATA_CANDIDATE_FAIL_CLOSED_PENDING_MAPPING_LOCK,PARTIAL_RECOVERY_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_ALIAS_CANDIDATE,REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE,DATABENTO_ALIAS_MAPPING_EVIDENCE_GATE,STATIC_ALIAS_EVIDENCE_ONLY_BEFORE_OHLCV,ALIAS_NOT_A_MAPPING_LOCK_NO_DATA_INTAKE_AUTHORIZED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_004,173,Other bond and interest rate futures,10-year German (Bund),GBL,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH,IFLL.IMPACT,GBL.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,RECOVERED_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_EXACT_METADATA_CANDIDATE,REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE,DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE,STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV,NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_005,173,Other bond and interest rate futures,20-year German (Buxl),GBX,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FGBX.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,DATABENTO_ALIAS_METADATA_CANDIDATE_FAIL_CLOSED_PENDING_MAPPING_LOCK,PARTIAL_RECOVERY_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_ALIAS_CANDIDATE,REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE,DATABENTO_ALIAS_MAPPING_EVIDENCE_GATE,STATIC_ALIAS_EVIDENCE_ONLY_BEFORE_OHLCV,ALIAS_NOT_A_MAPPING_LOCK_NO_DATA_INTAKE_AUTHORIZED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_006,173,Other bond and interest rate futures,3-year Italian (BTP),BTS,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FBTS.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,DATABENTO_ALIAS_METADATA_CANDIDATE_FAIL_CLOSED_PENDING_MAPPING_LOCK,PARTIAL_RECOVERY_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_ALIAS_CANDIDATE,REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE,DATABENTO_ALIAS_MAPPING_EVIDENCE_GATE,STATIC_ALIAS_EVIDENCE_ONLY_BEFORE_OHLCV,ALIAS_NOT_A_MAPPING_LOCK_NO_DATA_INTAKE_AUTHORIZED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_007,173,Other bond and interest rate futures,10-year Italian (BTP),BTP,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_ALIAS_REQUIRED_METADATA_MATCH,XEUR.EOBI,FBTP.c.0,LOCAL_ALIAS_CANDIDATE_CONTINUOUS_NOT_MAPPING_LOCK,DATABENTO_ALIAS_METADATA_CANDIDATE_FAIL_CLOSED_PENDING_MAPPING_LOCK,PARTIAL_RECOVERY_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_ALIAS_CANDIDATE,REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE,DATABENTO_ALIAS_MAPPING_EVIDENCE_GATE,STATIC_ALIAS_EVIDENCE_ONLY_BEFORE_OHLCV,ALIAS_NOT_A_MAPPING_LOCK_NO_DATA_INTAKE_AUTHORIZED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_008,173,Other bond and interest rate futures,10-year Japanese (JGB),JGB,Osaka,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,NOT_RECOVERED_FROM_NINJATRADER_BLOCKED,BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS,ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE,NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE,NO_DATABENTO_METADATA_CANDIDATE_FOUND,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_009,173,Other bond and interest rate futures,3-year Korea,3KTB,Korea,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,NOT_RECOVERED_FROM_NINJATRADER_BLOCKED,BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS,ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE,NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE,NO_DATABENTO_METADATA_CANDIDATE_FOUND,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_010,173,Other bond and interest rate futures,10-year Korea,FLKTB,Korea,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST,,,,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,NOT_RECOVERED_FROM_NINJATRADER_BLOCKED,BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS,ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE,NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE,NO_DATABENTO_METADATA_CANDIDATE_FOUND,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_173_011,173,Other bond and interest rate futures,10-year Spanish (Bono),FBON,DTB,SOURCE_NATIVE_FUTURES,BLOCKED_UNAVAILABLE,DATABENTO_EXACT_METADATA_MATCH,XEUR.EOBI,FBON.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,RECOVERED_FROM_NINJATRADER_BLOCKED_BY_DATABENTO_EXACT_METADATA_CANDIDATE,REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE,DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE,STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV,NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_174_001,174,US equity index futures,Dow Jones industrial (micro),MYM,ECBOT,SOURCE_NATIVE_FUTURES,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,DATABENTO_EXACT_METADATA_MATCH,GLBX.MDP3,MYM.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,NINJATRADER_ALREADY_MAPPED_REVIEW_REQUIRED_OR_NOT_BLOCKED,REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE,DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE,STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV,NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
APPENDIX_C_174_002,174,US equity index futures,Nasdaq (micro),MNQ,GLOBEX,SOURCE_NATIVE_FUTURES,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,DATABENTO_EXACT_METADATA_MATCH,GLBX.MDP3,MNQ.c.0,AUTHOR_CODE_CONTINUOUS_EXACT,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,NINJATRADER_ALREADY_MAPPED_REVIEW_REQUIRED_OR_NOT_BLOCKED,REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE,DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE,STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV,NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
